12/1/2016, 14:24:54 ;01, 99.86517,0;02, 110.2817,0;03, 108.1215,0;04, 10.11176,0;
12/1/2016, 14:24:55 ;01, 99.86517,0;02, 110.2817,0;03, 108.1215,0;04, 10.11176,0;
12/1/2016, 14:24:56 ;01, 99.77474,0;02, 110.1926,0;03, 108.0467,0;04, 10.10073,0;
12/1/2016, 14:24:57 ;01, 99.74693,0;02, 110.1036,0;03, 108.3646,0;04, 10.09521,0;
12/1/2016, 14:24:58 ;01, 99.74693,0;02, 110.1036,0;03, 108.3646,0;04, 10.09521,0;
12/1/2016, 14:24:59 ;01, 99.76083,0;02, 110.0738,0;03, 108.2898,0;04, 10.09521,0;
12/1/2016, 14:25:00 ;01, 99.76083,0;02, 110.0738,0;03, 108.2898,0;04, 10.09521,0;
12/1/2016, 14:25:01 ;01, 99.77474,0;02, 110.1331,0;03, 108.5516,0;04, 10.11176,0;
12/1/2016, 14:25:02 ;01, 99.80952,0;02, 110.1036,0;03, 108.5142,0;04, 10.10624,0;
12/1/2016, 14:25:03 ;01, 99.80952,0;02, 110.1036,0;03, 108.5142,0;04, 10.10624,0;
12/1/2016, 14:25:04 ;01, 99.80952,0;02, 109.9849,0;03, 108.0654,0;04, 10.13382,0;
12/1/2016, 14:25:05 ;01, 99.80952,0;02, 109.9849,0;03, 108.0654,0;04, 10.13382,0;
12/1/2016, 14:25:06 ;01, 99.75388,0;02, 109.9552,0;03, 108.3272,0;04, 10.09521,0;
12/1/2016, 14:25:07 ;01, 99.62868,0;02, 109.8664,0;03, 108.6451,0;04, 10.09521,0;
12/1/2016, 14:25:08 ;01, 99.62868,0;02, 109.8664,0;03, 108.6451,0;04, 10.09521,0;
12/1/2016, 14:25:09 ;01, 99.58,0;02, 109.7186,0;03, 108.5329,0;04, 10.08969,0;
12/1/2016, 14:25:10 ;01, 99.58,0;02, 109.7186,0;03, 108.5329,0;04, 10.08969,0;
12/1/2016, 14:25:11 ;01, 99.59392,0;02, 109.689,0;03, 108.5142,0;04, 10.07866,0;
12/1/2016, 14:25:12 ;01, 99.65651,0;02, 109.7777,0;03, 108.1215,0;04, 10.08969,0;
12/1/2016, 14:25:13 ;01, 99.65651,0;02, 109.7777,0;03, 108.1215,0;04, 10.08969,0;
12/1/2016, 14:25:14 ;01, 99.65651,0;02, 109.8664,0;03, 108.3459,0;04, 10.07866,0;
12/1/2016, 14:25:15 ;01, 99.65651,0;02, 109.8664,0;03, 108.3459,0;04, 10.07866,0;
12/1/2016, 14:25:16 ;01, 99.67738,0;02, 109.748,0;03, 108.6264,0;04, 10.09521,0;
12/1/2016, 14:25:17 ;01, 99.71216,0;02, 109.748,0;03, 108.2898,0;04, 10.09521,0;
12/1/2016, 14:25:18 ;01, 99.71216,0;02, 109.748,0;03, 108.2898,0;04, 10.09521,0;
12/1/2016, 14:25:19 ;01, 99.62868,0;02, 109.748,0;03, 108.5142,0;04, 10.08969,0;
12/1/2016, 14:25:20 ;01, 99.62868,0;02, 109.748,0;03, 108.5142,0;04, 10.08969,0;
12/1/2016, 14:25:21 ;01, 99.62868,0;02, 109.689,0;03, 108.1215,0;04, 10.07866,0;
12/1/2016, 14:25:22 ;01, 99.72606,0;02, 109.6594,0;03, 108.0467,0;04, 10.09521,0;
12/1/2016, 14:25:23 ;01, 99.72606,0;02, 109.6594,0;03, 108.0467,0;04, 10.09521,0;
12/1/2016, 14:25:24 ;01, 99.72606,0;02, 109.7777,0;03, 108.6264,0;04, 10.08418,0;
12/1/2016, 14:25:25 ;01, 99.72606,0;02, 109.7777,0;03, 108.6264,0;04, 10.08418,0;
12/1/2016, 14:25:26 ;01, 99.7191,0;02, 109.748,0;03, 108.3459,0;04, 10.09521,0;
12/1/2016, 14:25:27 ;01, 99.79561,0;02, 109.7777,0;03, 108.0467,0;04, 10.10624,0;
12/1/2016, 14:25:28 ;01, 99.79561,0;02, 109.7777,0;03, 108.0467,0;04, 10.10624,0;
12/1/2016, 14:25:29 ;01, 99.93471,0;02, 109.9255,0;03, 109.0938,0;04, 10.10624,0;
12/1/2016, 14:25:30 ;01, 99.93471,0;02, 109.9255,0;03, 109.0938,0;04, 10.10624,0;
12/1/2016, 14:25:31 ;01, 99.91385,0;02, 109.9255,0;03, 108.1402,0;04, 10.11176,0;
12/1/2016, 14:25:32 ;01, 99.96253,0;02, 109.9552,0;03, 109.2995,0;04, 10.11728,0;
12/1/2016, 14:25:33 ;01, 99.96253,0;02, 109.9552,0;03, 109.2995,0;04, 10.11728,0;
12/1/2016, 14:25:34 ;01, 99.94167,0;02, 110.0441,0;03, 109.3182,0;04, 10.12279,0;
12/1/2016, 14:25:35 ;01, 99.94167,0;02, 110.0441,0;03, 109.3182,0;04, 10.12279,0;
12/1/2016, 14:25:36 ;01, 99.9834,0;02, 110.0738,0;03, 109.019,0;04, 10.11176,0;
12/1/2016, 14:25:37 ;01, 100.1851,0;02, 110.1628,0;03, 109.5426,0;04, 10.11728,0;
12/1/2016, 14:25:38 ;01, 100.1851,0;02, 110.1628,0;03, 109.5426,0;04, 10.11728,0;
12/1/2016, 14:25:39 ;01, 100.0321,0;02, 110.0738,0;03, 109.0377,0;04, 10.11728,0;
12/1/2016, 14:25:40 ;01, 100.0321,0;02, 110.0738,0;03, 109.0377,0;04, 10.11728,0;
12/1/2016, 14:25:41 ;01, 100.0738,0;02, 110.1331,0;03, 109.2995,0;04, 10.12279,0;
12/1/2016, 14:25:42 ;01, 99.9973,0;02, 110.0144,0;03, 109.6361,0;04, 10.11728,0;
12/1/2016, 14:25:43 ;01, 99.93471,0;02, 110.0144,0;03, 109.3182,0;04, 10.11728,0;
12/1/2016, 14:25:44 ;01, 99.99035,0;02, 110.1331,0;03, 109.0377,0;04, 10.12279,0;
12/1/2016, 14:25:45 ;01, 99.99035,0;02, 110.1331,0;03, 109.0377,0;04, 10.12279,0;
12/1/2016, 14:25:46 ;01, 99.89298,0;02, 110.0144,0;03, 109.5426,0;04, 10.10624,0;
12/1/2016, 14:25:47 ;01, 99.93471,0;02, 109.8961,0;03, 109.1499,0;04, 10.11176,0;
12/1/2016, 14:25:48 ;01, 99.67738,0;02, 109.8367,0;03, 109.6174,0;04, 10.10073,0;
12/1/2016, 14:25:49 ;01, 99.93471,0;02, 109.8961,0;03, 109.3556,0;04, 10.10624,0;
12/1/2016, 14:25:50 ;01, 99.93471,0;02, 109.8961,0;03, 109.3556,0;04, 10.10624,0;
12/1/2016, 14:25:51 ;01, 100.0321,0;02, 110.1331,0;03, 109.0377,0;04, 10.12279,0;
12/1/2016, 14:25:52 ;01, 99.94862,0;02, 109.9552,0;03, 109.1125,0;04, 10.12279,0;
12/1/2016, 14:25:53 ;01, 100.0321,0;02, 110.1926,0;03, 109.4865,0;04, 10.12831,0;
12/1/2016, 14:25:54 ;01, 99.9973,0;02, 110.1331,0;03, 109.5613,0;04, 10.12831,0;
12/1/2016, 14:25:55 ;01, 99.9973,0;02, 110.1331,0;03, 109.5613,0;04, 10.12831,0;
12/1/2016, 14:25:56 ;01, 99.97644,0;02, 110.0738,0;03, 109.1499,0;04, 10.11728,0;
12/1/2016, 14:25:57 ;01, 100.0043,0;02, 109.9849,0;03, 109.6174,0;04, 10.11728,0;
12/1/2016, 14:25:58 ;01, 100.0669,0;02, 110.2519,0;03, 109.3556,0;04, 10.12831,0;
12/1/2016, 14:25:59 ;01, 99.91385,0;02, 109.8961,0;03, 109.0564,0;04, 10.12279,0;
12/1/2016, 14:26:00 ;01, 99.91385,0;02, 109.8961,0;03, 109.0564,0;04, 10.12279,0;
12/1/2016, 14:26:01 ;01, 100.039,0;02, 110.0738,0;03, 109.1125,0;04, 10.13934,0;
12/1/2016, 14:26:02 ;01, 100.0182,0;02, 109.8367,0;03, 109.4678,0;04, 10.13934,0;
12/1/2016, 14:26:03 ;01, 99.68433,0;02, 109.7777,0;03, 109.019,0;04, 10.12279,0;
12/1/2016, 14:26:04 ;01, 99.9973,0;02, 109.8073,0;03, 109.1873,0;04, 10.13934,0;
12/1/2016, 14:26:05 ;01, 99.9973,0;02, 109.8073,0;03, 109.1873,0;04, 10.13934,0;
12/1/2016, 14:26:06 ;01, 99.93471,0;02, 109.8664,0;03, 109.5987,0;04, 10.12831,0;
12/1/2016, 14:26:07 ;01, 100.0182,0;02, 109.689,0;03, 109.393,0;04, 10.14486,0;
12/1/2016, 14:26:08 ;01, 99.94167,0;02, 109.8367,0;03, 109.0564,0;04, 10.12831,0;
12/1/2016, 14:26:09 ;01, 99.65651,0;02, 109.748,0;03, 109.0938,0;04, 10.13382,0;
12/1/2016, 14:26:10 ;01, 99.65651,0;02, 109.748,0;03, 109.0938,0;04, 10.13382,0;
12/1/2016, 14:26:11 ;01, 99.94862,0;02, 109.6594,0;03, 108.4768,0;04, 10.12831,0;
12/1/2016, 14:26:12 ;01, 100.0321,0;02, 109.748,0;03, 108.589,0;04, 10.13934,0;
12/1/2016, 14:26:13 ;01, 99.99035,0;02, 109.7777,0;03, 108.1963,0;04, 10.12831,0;
12/1/2016, 14:26:14 ;01, 100.0321,0;02, 109.8367,0;03, 108.6077,0;04, 10.13382,0;
12/1/2016, 14:26:15 ;01, 100.0321,0;02, 109.8367,0;03, 108.6077,0;04, 10.13382,0;
12/1/2016, 14:26:16 ;01, 100.039,0;02, 109.8961,0;03, 108.4207,0;04, 10.12279,0;
12/1/2016, 14:26:17 ;01, 99.96253,0;02, 109.8367,0;03, 108.0654,0;04, 10.12831,0;
12/1/2016, 14:26:18 ;01, 99.61478,0;02, 109.8073,0;03, 108.5703,0;04, 10.12831,0;
12/1/2016, 14:26:19 ;01, 99.87212,0;02, 109.9849,0;03, 108.4955,0;04, 10.11176,0;
12/1/2016, 14:26:20 ;01, 99.87212,0;02, 109.9849,0;03, 108.4955,0;04, 10.11176,0;
12/1/2016, 14:26:21 ;01, 99.97644,0;02, 109.7186,0;03, 108.5516,0;04, 10.11728,0;
12/1/2016, 14:26:22 ;01, 100.0112,0;02, 109.9255,0;03, 108.1776,0;04, 10.13382,0;
12/1/2016, 14:26:23 ;01, 100.039,0;02, 109.8664,0;03, 108.6264,0;04, 10.12831,0;
12/1/2016, 14:26:24 ;01, 100.0599,0;02, 109.8664,0;03, 108.3833,0;04, 10.12831,0;
12/1/2016, 14:26:25 ;01, 100.0599,0;02, 109.8664,0;03, 108.3833,0;04, 10.12831,0;
12/1/2016, 14:26:26 ;01, 99.88602,0;02, 109.8664,0;03, 108.0467,0;04, 10.12831,0;
12/1/2016, 14:26:27 ;01, 99.88602,0;02, 109.8073,0;03, 108.1215,0;04, 10.12831,0;
12/1/2016, 14:26:28 ;01, 99.63564,0;02, 109.8664,0;03, 108.4955,0;04, 10.11728,0;
12/1/2016, 14:26:29 ;01, 99.87907,0;02, 109.9255,0;03, 108.5703,0;04, 10.10624,0;
12/1/2016, 14:26:30 ;01, 99.87907,0;02, 109.9255,0;03, 108.5703,0;04, 10.10624,0;
12/1/2016, 14:26:31 ;01, 100.0043,0;02, 109.9552,0;03, 108.1776,0;04, 10.10624,0;
12/1/2016, 14:26:32 ;01, 100.0669,0;02, 109.9849,0;03, 108.6264,0;04, 10.12279,0;
12/1/2016, 14:26:33 ;01, 99.9834,0;02, 109.8073,0;03, 108.1215,0;04, 10.13382,0;
12/1/2016, 14:26:34 ;01, 99.96949,0;02, 109.9552,0;03, 108.0654,0;04, 10.11176,0;
12/1/2016, 14:26:35 ;01, 99.96949,0;02, 109.9552,0;03, 108.0654,0;04, 10.11176,0;
12/1/2016, 14:26:36 ;01, 99.93471,0;02, 109.8961,0;03, 108.1028,0;04, 10.12831,0;
12/1/2016, 14:26:37 ;01, 99.93471,0;02, 109.8961,0;03, 108.4581,0;04, 10.12831,0;
12/1/2016, 14:26:38 ;01, 99.94862,0;02, 109.8961,0;03, 108.589,0;04, 10.11176,0;
12/1/2016, 14:26:39 ;01, 99.93471,0;02, 109.8664,0;03, 108.1963,0;04, 10.11728,0;
12/1/2016, 14:26:40 ;01, 99.93471,0;02, 109.8664,0;03, 108.1963,0;04, 10.11728,0;
12/1/2016, 14:26:41 ;01, 99.94862,0;02, 109.8073,0;03, 108.6077,0;04, 10.12831,0;
12/1/2016, 14:26:42 ;01, 100.0669,0;02, 109.8367,0;03, 108.4207,0;04, 10.12279,0;
12/1/2016, 14:26:43 ;01, 99.97644,0;02, 109.6004,0;03, 108.0654,0;04, 10.11728,0;
12/1/2016, 14:26:44 ;01, 100.039,0;02, 109.6594,0;03, 108.0841,0;04, 10.11176,0;
12/1/2016, 14:26:45 ;01, 100.039,0;02, 109.6594,0;03, 108.0841,0;04, 10.11176,0;
12/1/2016, 14:26:46 ;01, 100.0112,0;02, 109.6004,0;03, 108.4394,0;04, 10.08418,0;
12/1/2016, 14:26:47 ;01, 99.89298,0;02, 109.6594,0;03, 108.6077,0;04, 10.12831,0;
12/1/2016, 14:26:48 ;01, 99.63564,0;02, 109.5414,0;03, 108.215,0;04, 10.11176,0;
12/1/2016, 14:26:49 ;01, 99.57304,0;02, 109.5119,0;03, 108.589,0;04, 10.06763,0;
12/1/2016, 14:26:50 ;01, 99.57304,0;02, 109.5119,0;03, 108.589,0;04, 10.06763,0;
12/1/2016, 14:26:51 ;01, 99.58,0;02, 109.6004,0;03, 108.9255,0;04, 10.07866,0;
12/1/2016, 14:26:52 ;01, 99.76083,0;02, 109.4823,0;03, 109.0751,0;04, 10.07866,0;
12/1/2016, 14:26:53 ;01, 99.56609,0;02, 109.5708,0;03, 109.0564,0;04, 10.12279,0;
12/1/2016, 14:26:54 ;01, 99.62173,0;02, 109.5708,0;03, 109.393,0;04, 10.12279,0;
12/1/2016, 14:26:55 ;01, 99.62173,0;02, 109.5708,0;03, 109.393,0;04, 10.12279,0;
12/1/2016, 14:26:56 ;01, 99.90689,0;02, 109.5414,0;03, 109.5987,0;04, 10.12279,0;
12/1/2016, 14:26:57 ;01, 99.74693,0;02, 109.6004,0;03, 109.2247,0;04, 10.10624,0;
12/1/2016, 14:26:58 ;01, 99.58696,0;02, 109.5708,0;03, 109.5987,0;04, 10.07866,0;
12/1/2016, 14:26:59 ;01, 99.71216,0;02, 109.6004,0;03, 109.4491,0;04, 10.08969,0;
12/1/2016, 14:27:00 ;01, 99.71216,0;02, 109.6004,0;03, 109.4491,0;04, 10.08969,0;
12/1/2016, 14:27:01 ;01, 99.68433,0;02, 109.6004,0;03, 109.0751,0;04, 10.06763,0;
12/1/2016, 14:27:02 ;01, 100.0529,0;02, 109.689,0;03, 109.0751,0;04, 10.08969,0;
12/1/2016, 14:27:03 ;01, 100.0599,0;02, 109.5414,0;03, 109.393,0;04, 10.10624,0;
12/1/2016, 14:27:04 ;01, 99.88602,0;02, 109.689,0;03, 109.6174,0;04, 10.13934,0;
12/1/2016, 14:27:05 ;01, 99.88602,0;02, 109.689,0;03, 109.6174,0;04, 10.13934,0;
12/1/2016, 14:27:06 ;01, 99.86517,0;02, 109.6594,0;03, 109.2621,0;04, 10.13934,0;
12/1/2016, 14:27:07 ;01, 99.9834,0;02, 109.6594,0;03, 109.58,0;04, 10.13934,0;
12/1/2016, 14:27:08 ;01, 100.0112,0;02, 109.6004,0;03, 109.4865,0;04, 10.12279,0;
12/1/2016, 14:27:09 ;01, 100.0529,0;02, 109.6004,0;03, 109.0938,0;04, 10.13934,0;
12/1/2016, 14:27:10 ;01, 100.0529,0;02, 109.6004,0;03, 109.0938,0;04, 10.13934,0;
12/1/2016, 14:27:11 ;01, 99.73302,0;02, 109.335,0;03, 109.0564,0;04, 10.12279,0;
12/1/2016, 14:27:12 ;01, 99.89994,0;02, 109.63,0;03, 109.3556,0;04, 10.09521,0;
12/1/2016, 14:27:13 ;01, 99.71216,0;02, 109.7186,0;03, 108.7199,0;04, 10.10073,0;
12/1/2016, 14:27:14 ;01, 100.0529,0;02, 109.689,0;03, 108.2711,0;04, 10.11728,0;
12/1/2016, 14:27:15 ;01, 100.0529,0;02, 109.689,0;03, 108.2711,0;04, 10.11728,0;
12/1/2016, 14:27:16 ;01, 100.0877,0;02, 109.8961,0;03, 108.5516,0;04, 10.14486,0;
12/1/2016, 14:27:17 ;01, 100.6928,0;02, 110.2221,0;03, 108.5142,0;04, 10.16141,0;
12/1/2016, 14:27:18 ;01, 23.68661,0;02, 113.4155,0;03, 108.1028,0;04, 10.64133,0;
12/1/2016, 14:27:19 ;01, 11.27577,0;02, 120.1143,0;03, 108.028,0;04, 11.27571,0;
12/1/2016, 14:27:20 ;01, 11.27577,0;02, 120.1143,0;03, 108.028,0;04, 11.27571,0;
12/1/2016, 14:27:21 ;01, 12.13713,0;02, 128.7957,0;03, 108.8694,0;04, 12.09765,0;
12/1/2016, 14:27:22 ;01, 13.26244,0;02, 139.5254,0;03, 109.5987,0;04, 12.892,0;
12/1/2016, 14:27:23 ;01, 14.65172,0;02, 153.4883,0;03, 109.2808,0;04, 14.13318,0;
12/1/2016, 14:27:24 ;01, 16.41611,0;02, 170.2644,0;03, 110.4776,0;04, 15.71637,0;
12/1/2016, 14:27:25 ;01, 16.41611,0;02, 170.2644,0;03, 110.4776,0;04, 15.71637,0;
12/1/2016, 14:27:26 ;01, 18.17354,0;02, 189.9969,0;03, 112.2915,0;04, 17.35473,0;
12/1/2016, 14:27:27 ;01, 18.93764,0;02, 199.9768,0;03, 113.1516,0;04, 18.07185,0;
12/1/2016, 14:27:28 ;01, 19.33358,0;02, 206.4367,0;03, 115.4704,0;04, 18.57384,0;
12/1/2016, 14:27:29 ;01, 19.71563,0;02, 210.6501,0;03, 117.9948,0;04, 18.91586,0;
12/1/2016, 14:27:30 ;01, 19.71563,0;02, 210.6501,0;03, 117.9948,0;04, 18.91586,0;
12/1/2016, 14:27:31 ;01, 19.88235,0;02, 212.7611,0;03, 120.5379,0;04, 18.9986,0;
12/1/2016, 14:27:32 ;01, 19.92403,0;02, 213.5076,0;03, 122.1461,0;04, 19.04825,0;
12/1/2016, 14:27:33 ;01, 19.86151,0;02, 213.3352,0;03, 123.829,0;04, 18.98757,0;
12/1/2016, 14:27:34 ;01, 19.72258,0;02, 211.96,0;03, 126.073,0;04, 18.90482,0;
12/1/2016, 14:27:35 ;01, 19.72258,0;02, 211.96,0;03, 126.073,0;04, 18.90482,0;
12/1/2016, 14:27:36 ;01, 19.53503,0;02, 210.2536,0;03, 127.8868,0;04, 18.7283,0;
12/1/2016, 14:27:37 ;01, 19.36832,0;02, 207.7756,0;03, 129.6446,0;04, 18.51868,0;
12/1/2016, 14:27:38 ;01, 19.13214,0;02, 205.3268,0;03, 131.1779,0;04, 18.29251,0;
12/1/2016, 14:27:39 ;01, 19.06268,0;02, 203.7293,0;03, 133.3846,0;04, 18.24838,0;
12/1/2016, 14:27:40 ;01, 19.06268,0;02, 203.7293,0;03, 133.3846,0;04, 18.24838,0;
12/1/2016, 14:27:41 ;01, 19.72953,0;02, 210.4236,0;03, 134.3768,0;04, 18.86069,0;
12/1/2016, 14:27:42 ;01, 19.57671,0;02, 209.9136,0;03, 135.8184,0;04, 18.72278,0;
12/1/2016, 14:27:43 ;01, 19.36137,0;02, 207.6638,0;03, 137.3723,0;04, 18.54626,0;
12/1/2016, 14:27:44 ;01, 19.12519,0;02, 205.2164,0;03, 138.1586,0;04, 18.33664,0;
12/1/2016, 14:27:45 ;01, 19.12519,0;02, 205.2164,0;03, 138.1586,0;04, 18.33664,0;
12/1/2016, 14:27:46 ;01, 19.66701,0;02, 209.2927,0;03, 138.8887,0;04, 19.01515,0;
12/1/2016, 14:27:47 ;01, 20.80722,0;02, 220.2261,0;03, 140.9294,0;04, 19.8426,0;
12/1/2016, 14:27:48 ;01, 20.90459,0;02, 222.4321,0;03, 142.4833,0;04, 19.88673,0;
12/1/2016, 14:27:49 ;01, 20.81418,0;02, 222.1329,0;03, 143.7002,0;04, 19.82605,0;
12/1/2016, 14:27:50 ;01, 20.81418,0;02, 222.1329,0;03, 143.7002,0;04, 19.82605,0;
12/1/2016, 14:27:51 ;01, 20.64725,0;02, 220.4637,0;03, 144.8609,0;04, 19.64953,0;
12/1/2016, 14:27:52 ;01, 20.4386,0;02, 218.3357,0;03, 146.471,0;04, 19.46749,0;
12/1/2016, 14:27:53 ;01, 20.75158,0;02, 218.2182,0;03, 147.4258,0;04, 19.73228,0;
12/1/2016, 14:27:54 ;01, 21.57923,0;02, 228.0151,0;03, 148.5491,0;04, 20.5156,0;
12/1/2016, 14:27:55 ;01, 21.57923,0;02, 228.0151,0;03, 148.5491,0;04, 20.5156,0;
12/1/2016, 14:27:56 ;01, 21.61401,0;02, 229.6179,0;03, 149.972,0;04, 20.49353,0;
12/1/2016, 14:27:57 ;01, 21.48882,0;02, 228.5068,0;03, 151.5071,0;04, 20.36666,0;
12/1/2016, 14:27:58 ;01, 21.29407,0;02, 226.5453,0;03, 153.0798,0;04, 20.21772,0;
12/1/2016, 14:27:59 ;01, 21.03674,0;02, 223.7553,0;03, 153.398,0;04, 20.03568,0;
12/1/2016, 14:28:00 ;01, 21.03674,0;02, 223.7553,0;03, 153.398,0;04, 20.03568,0;
12/1/2016, 14:28:01 ;01, 20.88373,0;02, 221.5352,0;03, 155.3825,0;04, 19.82605,0;
12/1/2016, 14:28:02 ;01, 21.55836,0;02, 227.0951,0;03, 155.1579,0;04, 20.43285,0;
12/1/2016, 14:28:03 ;01, 21.50968,0;02, 227.5854,0;03, 156.1688,0;04, 20.33356,0;
12/1/2016, 14:28:04 ;01, 21.36363,0;02, 225.9357,0;03, 157.2734,0;04, 20.1791,0;
12/1/2016, 14:28:05 ;01, 21.36363,0;02, 225.9357,0;03, 157.2734,0;04, 20.1791,0;
12/1/2016, 14:28:06 ;01, 21.23844,0;02, 224.2379,0;03, 159.0894,0;04, 20.32804,0;
12/1/2016, 14:28:07 ;01, 22.45557,0;02, 233.8639,0;03, 159.7821,0;04, 21.19411,0;
12/1/2016, 14:28:08 ;01, 22.65726,0;02, 238.5727,0;03, 160.0255,0;04, 21.3596,0;
12/1/2016, 14:28:09 ;01, 22.65726,0;02, 238.5727,0;03, 160.0255,0;04, 21.3596,0;
12/1/2016, 14:28:10 ;01, 22.65726,0;02, 238.5727,0;03, 160.0255,0;04, 21.3596,0;
12/1/2016, 14:28:11 ;01, 22.36515,0;02, 235.8251,0;03, 163.4516,0;04, 21.1224,0;
12/1/2016, 14:28:12 ;01, 22.36515,0;02, 235.8251,0;03, 163.4516,0;04, 21.1224,0;
12/1/2016, 14:28:13 ;01, 22.1565,0;02, 233.9893,0;03, 164.4626,0;04, 20.91829,0;
12/1/2016, 14:28:14 ;01, 21.99653,0;02, 232.0434,0;03, 164.7808,0;04, 20.73625,0;
12/1/2016, 14:28:15 ;01, 21.99653,0;02, 232.0434,0;03, 164.7808,0;04, 20.73625,0;
12/1/2016, 14:28:16 ;01, 21.52359,0;02, 227.7694,0;03, 166.2411,0;04, 20.38872,0;
12/1/2016, 14:28:17 ;01, 21.52359,0;02, 227.7694,0;03, 166.2411,0;04, 20.38872,0;
12/1/2016, 14:28:18 ;01, 21.29407,0;02, 225.5099,0;03, 167.6078,0;04, 20.19565,0;
12/1/2016, 14:28:19 ;01, 21.09934,0;02, 223.3935,0;03, 167.3082,0;04, 20.00258,0;
12/1/2016, 14:28:20 ;01, 21.09934,0;02, 223.3935,0;03, 167.3082,0;04, 20.00258,0;
12/1/2016, 14:28:21 ;01, 20.71681,0;02, 219.3381,0;03, 168.5064,0;04, 19.6385,0;
12/1/2016, 14:28:22 ;01, 20.71681,0;02, 219.3381,0;03, 168.5064,0;04, 19.6385,0;
12/1/2016, 14:28:23 ;01, 20.55684,0;02, 216.9873,0;03, 168.6562,0;04, 19.47301,0;
12/1/2016, 14:28:24 ;01, 21.30799,0;02, 222.3125,0;03, 168.8621,0;04, 20.23978,0;
12/1/2016, 14:28:25 ;01, 21.30799,0;02, 222.3125,0;03, 168.8621,0;04, 20.23978,0;
12/1/2016, 14:28:26 ;01, 21.38449,0;02, 224.9639,0;03, 170.2475,0;04, 20.23978,0;
12/1/2016, 14:28:27 ;01, 21.38449,0;02, 224.9639,0;03, 170.2475,0;04, 20.23978,0;
12/1/2016, 14:28:28 ;01, 21.86439,0;02, 227.0338,0;03, 170.2475,0;04, 20.59283,0;
12/1/2016, 14:28:29 ;01, 23.26235,0;02, 238.5088,0;03, 170.4535,0;04, 21.84504,0;
12/1/2016, 14:28:30 ;01, 23.26235,0;02, 238.5088,0;03, 170.4535,0;04, 21.84504,0;
12/1/2016, 14:28:31 ;01, 25.27236,0;02, 261.6006,0;03, 171.2023,0;04, 23.67647,0;
12/1/2016, 14:28:32 ;01, 25.27236,0;02, 261.6006,0;03, 171.2023,0;04, 23.67647,0;
12/1/2016, 14:28:33 ;01, 24.99416,0;02, 259.8441,0;03, 172.4941,0;04, 23.48339,0;
12/1/2016, 14:28:34 ;01, 25.11239,0;02, 259.9143,0;03, 174.048,0;04, 23.51098,0;
12/1/2016, 14:28:35 ;01, 25.11239,0;02, 259.9143,0;03, 174.048,0;04, 23.51098,0;
12/1/2016, 14:28:36 ;01, 24.86201,0;02, 257.8219,0;03, 176.1823,0;04, 23.32894,0;
12/1/2016, 14:28:37 ;01, 24.86201,0;02, 257.8219,0;03, 176.1823,0;04, 23.32894,0;
12/1/2016, 14:28:38 ;01, 24.68814,0;02, 256.0227,0;03, 177.3243,0;04, 23.16896,0;
12/1/2016, 14:28:39 ;01, 25.07762,0;02, 258.3784,0;03, 178.354,0;04, 23.52201,0;
12/1/2016, 14:28:40 ;01, 25.07762,0;02, 258.3784,0;03, 178.354,0;04, 23.52201,0;
12/1/2016, 14:28:41 ;01, 24.82028,0;02, 256.3676,0;03, 178.7659,0;04, 23.26826,0;
12/1/2016, 14:28:42 ;01, 24.82028,0;02, 256.3676,0;03, 178.7659,0;04, 23.26826,0;
12/1/2016, 14:28:43 ;01, 25.06371,0;02, 256.7129,0;03, 180.1139,0;04, 23.54408,0;
12/1/2016, 14:28:44 ;01, 25.00807,0;02, 257.5446,0;03, 180.5632,0;04, 23.4503,0;
12/1/2016, 14:28:45 ;01, 25.00807,0;02, 257.5446,0;03, 180.5632,0;04, 23.4503,0;
12/1/2016, 14:28:46 ;01, 24.93156,0;02, 255.8844,0;03, 181.7801,0;04, 23.37858,0;
12/1/2016, 14:28:47 ;01, 24.93156,0;02, 255.8844,0;03, 181.7801,0;04, 23.37858,0;
12/1/2016, 14:28:48 ;01, 24.98025,0;02, 257.0592,0;03, 182.5102,0;04, 23.43927,0;
12/1/2016, 14:28:49 ;01, 24.81333,0;02, 255.2648,0;03, 182.8472,0;04, 23.31791,0;
12/1/2016, 14:28:50 ;01, 24.81333,0;02, 255.2648,0;03, 182.8472,0;04, 23.31791,0;
12/1/2016, 14:28:51 ;01, 25.01502,0;02, 256.4368,0;03, 184.0829,0;04, 23.42823,0;
12/1/2016, 14:28:52 ;01, 25.01502,0;02, 256.4368,0;03, 184.0829,0;04, 23.42823,0;
12/1/2016, 14:28:53 ;01, 24.88288,0;02, 255.1275,0;03, 185.5244,0;04, 23.34549,0;
12/1/2016, 14:28:54 ;01, 24.76464,0;02, 253.7564,0;03, 185.2811,0;04, 23.21861,0;
12/1/2016, 14:28:55 ;01, 24.76464,0;02, 253.7564,0;03, 185.2811,0;04, 23.21861,0;
12/1/2016, 14:28:56 ;01, 24.99416,0;02, 255.8844,0;03, 186.5167,0;04, 23.47236,0;
12/1/2016, 14:28:57 ;01, 24.99416,0;02, 255.8844,0;03, 186.5167,0;04, 23.47236,0;
12/1/2016, 14:28:58 ;01, 24.9107,0;02, 255.1959,0;03, 186.0112,0;04, 23.36204,0;
12/1/2016, 14:28:59 ;01, 24.82028,0;02, 253.6879,0;03, 185.7678,0;04, 23.27377,0;
